Student_ID,Semester,Previous_Exam_Marks,Internal_Test_Marks,Assignment_Score,Quiz_Score,Attendance_Percentage,Class_Participation,Average,Improvement,Predicted_Category,Next_Year_Category
S1942,5,70,66.7,49.5,60.4,72.5,65.9,64.17,-3.3,Average Learner,Average Learner
S1942,6,64.7,70.4,65.2,59.8,52.6,64.6,62.88,5.7,Average Learner,Average Learner
S1943,1,48.2,62.1,61.3,58.1,63.2,49,56.98,13.9,Average Learner,Fast Learner
S1943,2,83.4,82.9,83.3,81.3,97.7,96.6,87.53,-0.5,Fast Learner,Fast Learner
S1943,3,85.5,89.7,91.6,72.5,88.5,84.1,85.32,4.2,Fast Learner,Fast Learner
S1943,4,62.1,70.4,65.6,51.1,55.6,59.7,60.75,8.3,Average Learner,Fast Learner
S1943,5,63.9,52.9,55.7,55.3,60.1,73.9,60.3,-11,Average Learner,Average Learner
S1943,6,67,49.9,57.2,52.1,64.4,52.6,57.2,-17.1,Average Learner,Average Learner
S1944,1,33.7,51.9,38.2,49.3,42.2,39.8,42.52,18.2,Slow Learner,Average Learner
S1944,2,35.5,34.2,44.5,43.3,46.4,44.7,41.43,-1.3,Slow Learner,Slow Learner
S1944,3,35.1,34.7,29.1,31.6,24.5,43.8,33.13,-0.4,Slow Learner,Slow Learner
S1944,4,45.6,25.3,46.1,42.7,31.9,31.1,37.12,-20.3,Slow Learner,Slow Learner
S1944,5,37.9,22.5,21.6,37.8,44.9,22.9,31.27,-15.4,Slow Learner,Slow Learner
S1944,6,47.5,21.3,43.4,46.4,30.9,30.5,36.67,-26.2,Slow Learner,Slow Learner
S1945,1,51.3,71.3,69.2,69.4,51.5,59.7,62.07,20,Average Learner,Fast Learner
S1945,2,50.6,50,53.9,55.6,49.8,54,52.32,-0.6,Average Learner,Average Learner
S1945,3,38.2,39.7,26.3,25.1,31.7,33,32.33,1.5,Slow Learner,Slow Learner
S1945,4,59.7,62.9,71.5,63.1,69.1,62.1,64.73,3.2,Average Learner,Average Learner
S1945,5,60,70,68.3,59.7,66.6,65.7,65.05,10,Average Learner,Fast Learner
S1945,6,56.3,68.9,68.9,58.7,62.3,70.4,64.25,12.6,Average Learner,Fast Learner
S1946,1,63.4,48.6,71.3,71.5,68.3,68,65.18,-14.8,Average Learner,Average Learner
S1946,2,49.2,49.4,56.6,51.5,58.1,65.5,55.05,0.2,Average Learner,Average Learner
S1946,3,74.1,52,50,52.8,56.3,65.2,58.4,-22.1,Average Learner,Average Learner
S1946,4,70.7,47.9,69.7,51,64.6,62.7,61.1,-22.8,Average Learner,Average Learner
S1946,5,50.9,56.9,52,68.9,67.5,47.6,57.3,6,Average Learner,Average Learner
S1946,6,56.4,65.3,63.4,55,67.2,56.4,60.62,8.9,Average Learner,Fast Learner
S1947,1,27.4,43.1,44,51.7,23.7,28.9,36.47,15.7,Slow Learner,Average Learner
S1947,2,37.8,48.5,39,28.9,34.9,46.4,39.25,10.7,Slow Learner,Average Learner
S1947,3,71.8,63.2,59.9,49.8,59.5,59.5,60.62,-8.6,Average Learner,Average Learner
S1947,4,98.2,76.8,72.4,80.9,76.1,78,80.4,-21.4,Fast Learner,Fast Learner
S1947,5,100,74.8,97.6,72.9,81.9,69.7,82.82,-25.2,Fast Learner,Fast Learner
S1947,6,66.9,61.5,56.6,69.7,66.2,62.3,63.87,-5.4,Average Learner,Average Learner
S1948,1,43.4,23.9,36.9,46.4,34,27.3,35.32,-19.5,Slow Learner,Slow Learner
S1948,2,44.7,50.1,39,18.7,21,23.9,32.9,5.4,Slow Learner,Average Learner
S1948,3,20.7,29.3,22.8,49.9,30,42.6,32.55,8.6,Slow Learner,Average Learner
S1948,4,28.8,36.6,36.4,37.2,37.8,23.8,33.43,7.8,Slow Learner,Average Learner
S1948,5,36.9,50.1,26.5,26.3,48,32.8,36.77,13.2,Slow Learner,Average Learner
S1948,6,36.7,46.2,25.2,34.3,47.3,22.6,35.38,9.5,Slow Learner,Average Learner
S1949,1,82.1,73.8,75.4,85.3,77.3,74.4,78.05,-8.3,Fast Learner,Fast Learner
S1949,2,75.6,95.4,95.1,96.1,98,77.2,89.57,19.8,Fast Learner,Fast Learner
S1949,3,74,82.5,85.6,95.1,87.2,92.4,86.13,8.5,Fast Learner,Fast Learner
S1949,4,98.7,72.8,94.4,90.3,73.6,95.3,87.52,-25.9,Fast Learner,Fast Learner
S1949,5,80.3,74.2,93.1,91.1,91.3,84.7,85.78,-6.1,Fast Learner,Fast Learner
S1949,6,82.4,78,71.3,80.5,87.6,81.6,80.23,-4.4,Fast Learner,Fast Learner
S1950,1,47.9,29.2,31.7,32.7,45.1,42.5,38.18,-18.7,Slow Learner,Slow Learner
S1950,2,30.9,50.1,43.1,47,41.2,44.6,42.82,19.2,Slow Learner,Average Learner
S1950,3,53.4,56.7,57.1,64.3,64.6,58.1,59.03,3.3,Average Learner,Average Learner
S1950,4,70,53.5,59.9,70.8,66.8,49.6,61.77,-16.5,Average Learner,Average Learner
S1950,5,93.6,76.6,75.3,96,71.9,78.2,81.93,-17,Fast Learner,Fast Learner
S1950,6,70,52.5,51.2,55.8,51.2,57.4,56.35,-17.5,Average Learner,Average Learner
S1951,1,59.5,68.5,53.2,48.1,52.3,53.4,55.83,9,Average Learner,Fast Learner
S1951,2,54.8,55.2,56.7,52.3,50.3,67.2,56.08,0.4,Average Learner,Average Learner
S1951,3,55.1,55.2,50.6,65.6,61.1,56.1,57.28,0.1,Average Learner,Average Learner
S1951,4,64.3,56.9,48.6,59,58.8,56.5,57.35,-7.4,Average Learner,Average Learner
S1951,5,24.3,31.6,34.8,51.2,33.6,29.7,34.2,7.3,Slow Learner,Average Learner
S1951,6,35.6,30,34.9,47,38.5,31.1,36.18,-5.6,Slow Learner,Slow Learner
S1952,1,63.4,48,65.2,62.7,57.3,68.5,60.85,-15.4,Average Learner,Average Learner
S1952,2,67.5,71.5,56.7,58.9,66.4,62.4,63.9,4,Average Learner,Average Learner
S1952,3,58.1,57.2,63.1,48,59.6,62.2,58.03,-0.9,Average Learner,Average Learner
S1952,4,62.8,64.4,60.8,50.4,62.9,57.5,59.8,1.6,Average Learner,Average Learner
S1952,5,65,49.9,60.6,65.9,55.1,71,61.25,-15.1,Average Learner,Average Learner
S1952,6,65.9,49,51,69,55.4,71.1,60.23,-16.9,Average Learner,Average Learner
S1953,1,94.5,77.6,99.4,80.5,97.9,76.8,87.78,-16.9,Fast Learner,Fast Learner
S1953,2,78.7,70.1,69.6,98.5,100,72.3,81.53,-8.6,Fast Learner,Fast Learner
S1953,3,90.9,87.2,82.9,98.6,94.6,98.4,92.1,-3.7,Fast Learner,Fast Learner
S1953,4,75.1,78.4,92.4,94.6,90.9,94.4,87.63,3.3,Fast Learner,Fast Learner
S1953,5,83,82.7,71.6,82.5,98.9,74.2,82.15,-0.3,Fast Learner,Fast Learner
S1953,6,93.6,88.9,89.1,70.3,86.8,74.2,83.82,-4.7,Fast Learner,Fast Learner
S1954,1,21.4,36.3,23,33.8,41.2,49.5,34.2,14.9,Slow Learner,Average Learner
S1954,2,43.3,37.8,50,41.9,32.2,45.1,41.72,-5.5,Slow Learner,Slow Learner
S1954,3,69,70.7,59.3,56.7,56.4,51.6,60.62,1.7,Average Learner,Average Learner
S1954,4,73,75.7,93.5,84,95.8,75.1,82.85,2.7,Fast Learner,Fast Learner
S1954,5,70.4,93.3,94,100,92.8,69.5,86.67,22.9,Fast Learner,Fast Learner
S1954,6,93.2,95.8,95.4,94.6,86.7,74.7,90.07,2.6,Fast Learner,Fast Learner
S1955,1,60.4,56,67.2,51.7,56.5,62.8,59.1,-4.4,Average Learner,Average Learner
S1955,2,60.7,65.8,70,70,52,64.2,63.78,5.1,Average Learner,Average Learner
S1955,3,64.3,59.7,62.3,55.6,49.3,66,59.53,-4.6,Average Learner,Average Learner
S1955,4,48.9,58.9,61.9,67.9,64.9,47,58.25,10,Average Learner,Fast Learner
S1955,5,63.1,61.1,47.5,65.5,58.5,60,59.28,-2,Average Learner,Average Learner
S1955,6,69.6,53,51.1,71.6,66.9,48.9,60.18,-16.6,Average Learner,Average Learner
S1956,1,55.6,51.8,60.4,54.7,53.7,65.4,56.93,-3.8,Average Learner,Average Learner
S1956,2,66.2,60.2,49.9,60.4,60,68.4,60.85,-6,Average Learner,Average Learner
S1956,3,66.3,60.8,69.6,54.7,72.3,64.4,64.68,-5.5,Average Learner,Average Learner
S1956,4,70.9,59.2,60.4,58.1,62.9,56,61.25,-11.7,Average Learner,Average Learner
S1956,5,57.1,64.9,48.9,63.6,66.6,63,60.68,7.8,Average Learner,Average Learner
S1956,6,28.6,33.2,36.9,48.8,47.5,35.1,38.35,4.6,Slow Learner,Slow Learner
S1957,1,25.4,43.2,24.9,34.3,41.7,32.7,33.7,17.8,Slow Learner,Average Learner
S1957,2,51.1,37.8,44.6,24.9,51,40.4,41.63,-13.3,Slow Learner,Slow Learner
S1957,3,37.7,22.4,35,22.6,47.6,30.6,32.65,-15.3,Slow Learner,Slow Learner
S1957,4,37.5,36.9,47.3,25.7,29.5,26.5,33.9,-0.6,Slow Learner,Slow Learner
S1957,5,51.7,58.4,64.5,63.1,57.6,70,60.88,6.7,Average Learner,Average Learner
S1957,6,49.7,50.6,71.4,60.1,49.3,60,56.85,0.9,Average Learner,Average Learner
S1958,1,46.6,22,23.6,32.7,34.3,36.2,32.57,-24.6,Slow Learner,Slow Learner
S1958,2,60.4,52.1,54.4,65.1,71.4,58.1,60.25,-8.3,Average Learner,Average Learner
S1958,3,57.3,52.8,53.4,56,60.2,54,55.62,-4.5,Average Learner,Average Learner
S1958,4,65.7,72.3,66.3,64.8,71.2,59.9,66.7,6.6,Average Learner,Average Learner
S1958,5,51.3,48.1,53.9,67.9,49.2,55.6,54.33,-3.2,Average Learner,Average Learner
S1958,6,53.8,66.3,63.3,71.7,72.5,50.7,63.05,12.5,Average Learner,Fast Learner
S1959,1,73.2,95.9,81,99.3,99.4,89.8,89.77,22.7,Fast Learner,Fast Learner
S1959,2,86.2,81.2,80.7,96.1,80.3,99.2,87.28,-5,Fast Learner,Fast Learner
S1959,3,96.1,80.2,72.6,71.6,79.2,84.9,80.77,-15.9,Fast Learner,Fast Learner
S1959,4,81.2,94,100,71.9,85.7,76.8,84.93,12.8,Fast Learner,Fast Learner
S1959,5,86.6,91.6,94.2,83.5,92.3,72.7,86.82,5,Fast Learner,Fast Learner
S1959,6,74.8,82.4,86.3,80.3,98.1,89.8,85.28,7.6,Fast Learner,Fast Learner
S1960,1,64.9,53,69.8,58.6,53,54.4,58.95,-11.9,Average Learner,Average Learner
S1960,2,71.1,54.1,67.8,47.3,51.8,56.4,58.08,-17,Average Learner,Average Learner
S1960,3,48.4,70.1,61.8,68.7,55.6,62.7,61.22,21.7,Average Learner,Fast Learner
S1960,4,67.3,70,56.6,54.7,64.3,60.1,62.17,2.7,Average Learner,Average Learner
S1960,5,90.8,73.1,74.3,73.8,79.7,84.3,79.33,-17.7,Fast Learner,Fast Learner
S1960,6,94.3,91,86.4,85.2,98.5,77.4,88.8,-3.3,Fast Learner,Fast Learner
S1961,1,89.5,81,72.2,80.3,98,79.7,83.45,-8.5,Fast Learner,Fast Learner
S1961,2,81,80.2,86.2,95.5,79.1,83.8,84.3,-0.8,Fast Learner,Fast Learner
S1961,3,93.4,84,76,79,75.5,83.5,81.9,-9.4,Fast Learner,Fast Learner
S1961,4,73.6,72.4,78,89.3,96.3,78.7,81.38,-1.2,Fast Learner,Fast Learner
S1961,5,48.8,69.6,59.3,50.2,62.1,58.7,58.12,20.8,Average Learner,Fast Learner
S1961,6,88.1,88.5,77.4,100,78.7,82.1,85.8,0.4,Fast Learner,Fast Learner
S1962,1,35.8,48.7,28.3,30.2,21,47.2,35.2,12.9,Slow Learner,Average Learner
S1962,2,52.2,50.9,62.6,54.2,51.1,58,54.83,-1.3,Average Learner,Average Learner
S1962,3,65.7,51.8,54.6,65.9,55.8,69.6,60.57,-13.9,Average Learner,Average Learner
S1962,4,32.6,32.8,23.3,50.7,49.9,24.8,35.68,0.2,Slow Learner,Slow Learner
S1962,5,46.4,34.2,37.6,43.6,47.8,49.9,43.25,-12.2,Slow Learner,Slow Learner
S1962,6,31.7,36,53.5,30.2,24,26.3,33.62,4.3,Slow Learner,Slow Learner
S1963,1,68.6,62.2,61.7,63.3,70.8,68.3,65.82,-6.4,Average Learner,Average Learner
S1963,2,70.8,60.5,58.8,46.2,59,49.6,57.48,-10.3,Average Learner,Average Learner
S1963,3,24.7,35.5,54.2,45.7,31.5,52.6,40.7,10.8,Slow Learner,Average Learner
S1963,4,48.8,26,36.3,25.1,31.4,22.7,31.72,-22.8,Slow Learner,Slow Learner
S1963,5,26.3,21.8,43.9,23.1,24.1,45.7,30.82,-4.5,Slow Learner,Slow Learner
S1963,6,53.2,45.7,35.3,21.7,38.2,47.3,40.23,-7.5,Slow Learner,Slow Learner
S1964,1,52.4,65.6,48.6,51.9,67,70.2,59.28,13.2,Average Learner,Fast Learner
S1964,2,61.3,69.3,69.1,69.7,55,56.6,63.5,8,Average Learner,Average Learner
S1964,3,85.3,89.6,88.7,77.5,76.4,80.3,82.97,4.3,Fast Learner,Fast Learner
S1964,4,85.7,88.4,70.7,97.6,97.2,77.7,86.22,2.7,Fast Learner,Fast Learner
S1964,5,77.9,96.3,78.5,73.4,80.4,95.9,83.73,18.4,Fast Learner,Fast Learner
S1964,6,80.2,86.9,86.8,98.7,84.9,94,88.58,6.7,Fast Learner,Fast Learner
S1965,1,89,96.9,77.8,77.9,80.8,99.7,87.02,7.9,Fast Learner,Fast Learner
S1965,2,81.2,74.8,91.1,78.8,69.8,86,80.28,-6.4,Fast Learner,Fast Learner
S1965,3,76.7,73.4,81,77.1,74.5,77.1,76.63,-3.3,Fast Learner,Fast Learner
S1965,4,52,58.8,64.3,58.6,58.8,62.8,59.22,6.8,Average Learner,Average Learner
S1965,5,61.2,47.8,65,54.6,49.3,66.2,57.35,-13.4,Average Learner,Average Learner
S1965,6,24,44.8,49.8,23.7,35.8,20.1,33.03,20.8,Slow Learner,Average Learner
S1966,1,74.7,70.6,86.1,85.9,72.6,70.5,76.73,-4.1,Fast Learner,Fast Learner
S1966,2,73.1,71,82.8,93.7,91.8,73.2,80.93,-2.1,Fast Learner,Fast Learner
S1966,3,79.3,92,89.7,82.2,80.9,99,87.18,12.7,Fast Learner,Fast Learner
S1966,4,75.7,89.9,80,83.6,82.9,90.1,83.7,14.2,Fast Learner,Fast Learner
S1966,5,99.6,78.3,90.9,99.6,97.2,81.3,91.15,-21.3,Fast Learner,Fast Learner
S1966,6,80.8,99.3,92.7,83.2,91.7,76.8,87.42,18.5,Fast Learner,Fast Learner
S1967,1,25.2,32.1,52,29.9,26.5,25.7,31.9,6.9,Slow Learner,Average Learner
S1967,2,69.4,67.4,70.2,70.8,66.3,63.5,67.93,-2,Average Learner,Average Learner
S1967,3,98.4,75.5,76.9,73.8,98.8,100,87.23,-22.9,Fast Learner,Fast Learner
S1967,4,73.1,73.2,96.2,85,97.8,71.5,82.8,0.1,Fast Learner,Fast Learner
S1967,5,91.6,79.3,97.4,77.3,97.2,88,88.47,-12.3,Fast Learner,Fast Learner
S1967,6,100,87.9,73.9,95.6,89.7,96.2,90.55,-12.1,Fast Learner,Fast Learner
S1968,1,74.5,81.3,97.7,73.8,75.7,93,82.67,6.8,Fast Learner,Fast Learner
S1968,2,69.2,87,82.2,93.2,77.6,69.9,79.85,17.8,Fast Learner,Fast Learner
S1968,3,96.9,100,78.6,83,88.6,93.6,90.12,3.1,Fast Learner,Fast Learner
S1968,4,62.2,49.4,62.3,59,67.8,69.8,61.75,-12.8,Average Learner,Average Learner
S1968,5,55.4,49.8,64.7,61.7,54.5,52.4,56.42,-5.6,Average Learner,Average Learner
S1968,6,53.5,69.7,67.7,63.8,63.2,70.2,64.68,16.2,Average Learner,Fast Learner
S1969,1,52.1,65.2,52.5,63.1,60.6,58.4,58.65,13.1,Average Learner,Fast Learner
S1969,2,58.1,73.1,71.7,57.9,55.5,54.1,61.73,15,Average Learner,Fast Learner
S1969,3,75.5,86.9,97.2,95.2,78,99,88.63,11.4,Fast Learner,Fast Learner
S1969,4,71.5,73.4,79.2,77.8,81.6,89.8,78.88,1.9,Fast Learner,Fast Learner
S1969,5,74.9,89.1,71.8,77.7,84.8,93.8,82.02,14.2,Fast Learner,Fast Learner
S1969,6,68.5,60.1,48.6,67.6,68.8,58.5,62.02,-8.4,Average Learner,Average Learner
S1970,1,81.1,91.6,82.1,70.4,79.4,97.2,83.63,10.5,Fast Learner,Fast Learner
S1970,2,69.6,90.4,79.2,69.9,94.9,69.3,78.88,20.8,Fast Learner,Fast Learner
S1970,3,95.1,83.7,75.6,74.6,80.9,75.1,80.83,-11.4,Fast Learner,Fast Learner
S1970,4,51.1,51.1,73.5,65.7,49.3,70.3,60.17,0,Average Learner,Average Learner
S1970,5,35.4,27.4,28.7,22.2,40.7,49.2,33.93,-8,Slow Learner,Slow Learner
S1970,6,32.2,28.1,31.2,40,48,34.2,35.62,-4.1,Slow Learner,Slow Learner
S1971,1,51.6,64.3,68.8,66.1,68,66.5,64.22,12.7,Average Learner,Fast Learner
S1971,2,55.7,55.6,51.1,64.1,48,62.4,56.15,-0.1,Average Learner,Average Learner
S1971,3,62,59.4,70.9,58.9,65.3,59.2,62.62,-2.6,Average Learner,Average Learner
S1971,4,84,88,75.7,81.3,84.7,79.9,82.27,4,Fast Learner,Fast Learner
S1971,5,86,74,81.5,74.3,95.6,100,85.23,-12,Fast Learner,Fast Learner
S1971,6,81,92.8,95.7,74.5,92.7,93.2,88.32,11.8,Fast Learner,Fast Learner
S1972,1,67,64.7,67.8,61.7,48,63.2,62.07,-2.3,Average Learner,Average Learner
S1972,2,47.9,26.5,40.6,26.2,37.3,48.9,37.9,-21.4,Slow Learner,Slow Learner
S1972,3,47.9,44.5,25,25.2,34.6,53.8,38.5,-3.4,Slow Learner,Slow Learner
S1972,4,27.8,31.8,35.9,45,32.9,27.5,33.48,4,Slow Learner,Slow Learner
S1972,5,60.1,49.2,57.8,61.6,68.9,59,59.43,-10.9,Average Learner,Average Learner
S1972,6,72.4,72.1,67.3,51.4,70.3,70.7,67.37,-0.3,Average Learner,Average Learner
S1973,1,74,92.3,85.7,79.1,90.3,71.2,82.1,18.3,Fast Learner,Fast Learner
S1973,2,73.6,84.9,95.2,82.4,91.9,94.5,87.08,11.3,Fast Learner,Fast Learner
S1973,3,75.1,79.3,82.8,94,88.4,73.8,82.23,4.2,Fast Learner,Fast Learner
S1973,4,85.9,100,78.3,77.3,94.6,89,87.52,14.1,Fast Learner,Fast Learner
S1973,5,78.7,94.2,86.5,86.1,97.8,93.8,89.52,15.5,Fast Learner,Fast Learner
S1973,6,88.9,72.9,80,92.6,92.2,100,87.77,-16,Fast Learner,Fast Learner
S1974,1,50.8,66.4,65,56.1,69.1,59.6,61.17,15.6,Average Learner,Fast Learner
S1974,2,69.5,62.2,64.9,66.4,58.4,60.7,63.68,-7.3,Average Learner,Average Learner
S1974,3,49.9,47.7,54.1,51.1,52,58.9,52.28,-2.2,Average Learner,Average Learner
S1974,4,67.6,59.6,68.3,59.3,58.4,64.4,62.93,-8,Average Learner,Average Learner
S1974,5,52,62.5,50.4,62,63.6,54.7,57.53,10.5,Average Learner,Fast Learner
S1974,6,64.9,55.8,54.9,68.1,59.7,51.4,59.13,-9.1,Average Learner,Average Learner
S1975,1,32.1,46.2,32,37.2,21.1,41.7,35.05,14.1,Slow Learner,Average Learner
S1975,2,29.5,20.7,21.1,19.7,19.5,39.6,25.02,-8.8,Slow Learner,Slow Learner
S1975,3,30.6,43.2,24.6,44.3,20.4,41.8,34.15,12.6,Slow Learner,Average Learner
S1975,4,39.8,44.6,44.8,23,40.3,37.5,38.33,4.8,Slow Learner,Slow Learner
S1975,5,39.4,31,29.8,20.6,37.2,52.3,35.05,-8.4,Slow Learner,Slow Learner
S1975,6,33.9,45,25.5,51.3,44.3,44,40.67,11.1,Slow Learner,Average Learner
S1976,1,28.6,48.7,32.3,49.7,32.4,51.7,40.57,20.1,Slow Learner,Average Learner
S1976,2,31.5,32,51.2,34.7,45.6,26.5,36.92,0.5,Slow Learner,Slow Learner
S1976,3,41,42.8,23.2,30.8,29.8,38.2,34.3,1.8,Slow Learner,Slow Learner
S1976,4,32.3,29,20.3,51.5,45.4,21.9,33.4,-3.3,Slow Learner,Slow Learner
S1976,5,34.6,41.7,21.9,39.2,48.2,40.3,37.65,7.1,Slow Learner,Average Learner
S1976,6,37.5,22.7,46,21.3,48.2,29.5,34.2,-14.8,Slow Learner,Slow Learner
S1977,1,91.9,99.1,97.2,74.2,88.8,84.2,89.23,7.2,Fast Learner,Fast Learner
S1977,2,90.3,83,92.6,71.7,74.4,81.7,82.28,-7.3,Fast Learner,Fast Learner
S1977,3,96.6,72.4,77.4,85.1,90.5,76.3,83.05,-24.2,Fast Learner,Fast Learner
S1977,4,52.3,58.5,60.3,59,54.9,66.7,58.62,6.2,Average Learner,Average Learner
S1977,5,78.4,97.9,81.9,86,92,86.2,87.07,19.5,Fast Learner,Fast Learner
S1977,6,88.8,96.9,78.1,89.4,87.8,77.6,86.43,8.1,Fast Learner,Fast Learner
S1978,1,71.3,57.7,49.7,57,56.8,51.2,57.28,-13.6,Average Learner,Average Learner
S1978,2,69.5,66.6,54.4,50,69.5,54.6,60.77,-2.9,Average Learner,Average Learner
S1978,3,49.5,63.6,48.6,58.9,68,55.9,57.42,14.1,Average Learner,Fast Learner
S1978,4,66.7,52.3,57.6,50.8,60.6,51.5,56.58,-14.4,Average Learner,Average Learner
S1978,5,58.4,61.7,56.6,51,57.8,70.4,59.32,3.3,Average Learner,Average Learner
S1978,6,33.7,36.6,24.6,39.6,49.7,31,35.87,2.9,Slow Learner,Slow Learner
S1979,1,65.9,68.9,66.3,52.6,63.6,53.6,61.82,3,Average Learner,Average Learner
S1979,2,74.6,82.6,96.6,94,90.5,75.7,85.67,8,Fast Learner,Fast Learner
S1979,3,81.9,82.3,84.6,85.6,100,91.3,87.62,0.4,Fast Learner,Fast Learner
S1979,4,70.4,92.7,81.6,93.1,85.4,76.5,83.28,22.3,Fast Learner,Fast Learner
S1979,5,89.3,85.8,95.9,72.7,89.2,83.3,86.03,-3.5,Fast Learner,Fast Learner
S1979,6,74.8,75.7,75.7,93.3,89.6,94.9,84,0.9,Fast Learner,Fast Learner
S1980,1,48.8,28.6,36.1,49.6,45.3,50.2,43.1,-20.2,Slow Learner,Slow Learner
S1980,2,43.3,31.1,27.7,36.6,49.3,40.1,38.02,-12.2,Slow Learner,Slow Learner
S1980,3,59.5,72.2,51.6,60.3,64.5,48.5,59.43,12.7,Average Learner,Fast Learner
S1980,4,60.9,51.7,49.8,67.6,55.5,68.1,58.93,-9.2,Average Learner,Average Learner
S1980,5,87.5,76,84.3,88.5,86.4,81.7,84.07,-11.5,Fast Learner,Fast Learner
S1980,6,84.4,73.9,87.9,84.5,77,94.4,83.68,-10.5,Fast Learner,Fast Learner
S1981,1,74.3,82.8,97,77.9,78,87.7,82.95,8.5,Fast Learner,Fast Learner
S1981,2,90.1,74,95.2,92.6,85.9,83.7,86.92,-16.1,Fast Learner,Fast Learner
S1981,3,82.8,79.6,80.2,94.9,74,98.9,85.07,-3.2,Fast Learner,Fast Learner
S1981,4,83.8,92.3,71.8,97.3,95.3,86.1,87.77,8.5,Fast Learner,Fast Learner
S1981,5,48,71.7,52.7,63.9,64.9,47.1,58.05,23.7,Average Learner,Fast Learner
S1981,6,58.7,56.6,60.8,72.4,63.3,59.8,61.93,-2.1,Average Learner,Average Learner
S1982,1,22.2,25.2,48.5,43.9,27.8,33.2,33.47,3,Slow Learner,Slow Learner
S1982,2,46.5,27.8,35.2,53.2,23.4,50.4,39.42,-18.7,Slow Learner,Slow Learner
S1982,3,45.6,47.5,23.6,31,30.5,20.4,33.1,1.9,Slow Learner,Slow Learner
S1982,4,34.8,23.5,53.6,45.6,52.1,44.9,42.42,-11.3,Slow Learner,Slow Learner
S1982,5,41.7,39.1,44,37.4,22,50,39.03,-2.6,Slow Learner,Slow Learner
S1982,6,41.1,30.3,25.1,26.5,20.6,31.2,29.13,-10.8,Slow Learner,Slow Learner
S1983,1,61.2,68.3,71.8,63.9,52.6,60.8,63.1,7.1,Average Learner,Average Learner
S1983,2,66.1,48.2,57.5,68.5,68.7,48.4,59.57,-17.9,Average Learner,Average Learner
S1983,3,70.1,63.3,65.2,64.8,48.1,48.4,59.98,-6.8,Average Learner,Average Learner
S1983,4,67.1,59.8,64.2,60.7,66.8,63.2,63.63,-7.3,Average Learner,Average Learner
S1983,5,48,73.1,66.7,54,63.7,64.9,61.73,25.1,Average Learner,Fast Learner
S1983,6,51,55.8,54.1,66.2,68.9,50.8,57.8,4.8,Average Learner,Average Learner
S1984,1,68.1,66.8,66.2,54.4,62.9,50.1,61.42,-1.3,Average Learner,Average Learner
S1984,2,68.4,58,50.1,66.7,68.9,51.7,60.63,-10.4,Average Learner,Average Learner
S1984,3,49.8,30.6,30.8,44.4,48.3,41.9,40.97,-19.2,Slow Learner,Slow Learner
S1984,4,45.1,44,40.2,28.8,43.6,26.3,38,-1.1,Slow Learner,Slow Learner
S1984,5,32.4,38.4,39.8,53,20.9,42.4,37.82,6,Slow Learner,Average Learner
S1984,6,49.1,30.4,20.5,45,20.8,39,34.13,-18.7,Slow Learner,Slow Learner
S1985,1,41.3,46.5,24.2,40.4,46.1,48.4,41.15,5.2,Slow Learner,Average Learner
S1985,2,25,30.8,45.5,50,38,46.8,39.35,5.8,Slow Learner,Average Learner
S1985,3,38.5,52.1,51.9,30.4,38.1,32.8,40.63,13.6,Slow Learner,Average Learner
S1985,4,44.1,30.3,34.6,27.5,29.5,32.2,33.03,-13.8,Slow Learner,Slow Learner
S1985,5,28.5,31.1,21.3,24.8,39.8,21.7,27.87,2.6,Slow Learner,Slow Learner
S1985,6,64.7,71.1,61.3,57.2,66.5,54.8,62.6,6.4,Average Learner,Average Learner
S1986,1,83.3,89.8,85.9,99.6,76.2,97.3,88.68,6.5,Fast Learner,Fast Learner
S1986,2,85.7,97.9,74,68.8,97.8,78.1,83.72,12.2,Fast Learner,Fast Learner
S1986,3,84.8,75.3,84.9,76.6,83.3,96.6,83.58,-9.5,Fast Learner,Fast Learner
S1986,4,94.3,73.1,94.1,85.9,90.3,77,85.78,-21.2,Fast Learner,Fast Learner
S1986,5,82.2,89.2,88.9,72.2,72.1,85.2,81.63,7,Fast Learner,Fast Learner
S1986,6,81,90.9,86.4,88.4,75.1,90.2,85.33,9.9,Fast Learner,Fast Learner
S1987,1,24.1,40.5,30.3,37.2,21.7,44.3,33.02,16.4,Slow Learner,Average Learner
S1987,2,26.7,38.4,34.2,35.8,21.4,21.9,29.73,11.7,Slow Learner,Average Learner
S1987,3,22.6,35.7,19.9,36.4,46.4,47.4,34.73,13.1,Slow Learner,Average Learner
S1987,4,24.3,37.8,37.7,26.6,43,19.8,31.53,13.5,Slow Learner,Average Learner
S1987,5,56.4,47.7,65.2,67.9,63.8,67.3,61.38,-8.7,Average Learner,Average Learner
S1987,6,41.7,30,24.5,52.2,47,34,38.23,-11.7,Slow Learner,Slow Learner
S1988,1,75,90.9,89.2,74.8,89.9,93.5,85.55,15.9,Fast Learner,Fast Learner
S1988,2,88.3,74.8,74.8,80.8,97.3,72.6,81.43,-13.5,Fast Learner,Fast Learner
S1988,3,89.8,83,86,86.6,93.5,78.5,86.23,-6.8,Fast Learner,Fast Learner
S1988,4,85.7,74.2,79.4,75.5,94.8,97.7,84.55,-11.5,Fast Learner,Fast Learner
S1988,5,94.6,87.3,89.9,89.4,71.9,94.5,87.93,-7.3,Fast Learner,Fast Learner
